moisture_percent,permeability,mold_hardness,pouring_temp_C,defect_label
4.49,111.5,67.6,1390.2,Sand_Wash
3.62,96.0,67.2,1413.7,Sand_Wash
4.94,109.9,61.0,1402.1,Sand_Wash
4.05,106.0,62.7,1393.4,Sand_Wash
5.39,111.1,63.4,1420.7,Sand_Wash
4.21,110.8,69.7,1392.8,Sand_Wash
4.98,102.9,65.0,1417.5,Sand_Wash
4.5,101.9,64.6,1419.9,Sand_Wash
3.54,110.4,63.2,1384.4,Sand_Wash
4.81,110.5,75.5,1429.4,Sand_Wash
3.91,109.7,73.3,1404.6,Sand_Wash
5.31,97.1,78.7,1466.0,Sand_Wash
4.88,113.8,73.7,1399.0,Sand_Wash
4.38,96.4,67.4,1454.2,Sand_Wash
4.27,101.6,71.3,1467.2,Sand_Wash
3.6,102.7,63.0,1449.5,Sand_Wash
3.71,108.3,65.4,1399.9,Sand_Wash
5.37,95.4,68.3,1382.2,Sand_Wash
4.47,105.0,66.1,1393.2,Sand_Wash
4.25,108.4,74.9,1433.1,Sand_Wash
4.68,99.0,65.5,1396.2,Sand_Wash
4.0,99.5,69.9,1436.3,Sand_Wash
5.39,98.9,72.2,1461.7,Sand_Wash
4.62,100.1,65.0,1383.9,Sand_Wash
4.11,109.9,60.9,1401.9,Sand_Wash
4.91,110.7,68.7,1449.8,Sand_Wash
4.28,98.2,67.6,1438.0,Sand_Wash
5.4,96.4,69.6,1412.9,Sand_Wash
4.52,95.5,65.9,1462.0,Sand_Wash
4.61,104.0,65.4,1409.8,Sand_Wash
4.27,111.7,78.4,1423.9,Sand_Wash
4.29,111.9,68.1,1435.2,Sand_Wash
3.96,109.9,70.1,1460.9,Sand_Wash
5.06,99.3,73.6,1460.0,Sand_Wash
4.19,98.5,60.1,1425.1,Sand_Wash
4.2,106.1,63.6,1466.0,Sand_Wash
4.02,99.5,69.1,1429.9,Sand_Wash
3.93,100.4,63.2,1451.8,Sand_Wash
5.04,104.2,73.6,1453.6,Sand_Wash
3.78,114.3,75.6,1400.4,Sand_Wash
3.87,97.5,62.6,1454.8,Sand_Wash
4.44,110.7,74.2,1440.5,Sand_Wash
4.87,95.4,65.9,1443.8,Sand_Wash
3.52,95.7,76.2,1448.4,Sand_Wash
4.03,108.8,75.1,1410.7,Sand_Wash
3.57,113.7,66.6,1390.6,Sand_Wash
4.48,110.4,64.2,1406.9,Sand_Wash
3.99,114.8,63.8,1437.6,Sand_Wash
5.35,97.9,78.4,1474.7,Sand_Wash
5.27,99.3,72.0,1456.1,Sand_Wash
5.47,98.6,74.6,1413.9,Sand_Wash
3.85,103.4,75.1,1426.5,Sand_Wash
4.58,114.9,67.6,1441.5,Sand_Wash
4.23,102.9,73.2,1473.8,Sand_Wash
4.58,110.4,61.7,1401.1,Sand_Wash
4.5,95.4,64.8,1431.7,Sand_Wash
3.53,100.3,69.8,1437.3,Sand_Wash
5.35,107.9,67.9,1473.0,Sand_Wash
5.07,99.0,62.5,1447.6,Sand_Wash
4.62,110.8,74.0,1442.5,Sand_Wash
5.47,105.7,62.1,1462.8,Sand_Wash
4.0,110.5,78.2,1449.7,Sand_Wash
4.69,104.2,66.9,1415.3,Sand_Wash
4.77,110.0,72.9,1399.8,Sand_Wash
4.49,110.8,69.0,1433.7,Sand_Wash
5.04,108.2,67.8,1469.5,Sand_Wash
3.83,114.9,62.3,1381.5,Sand_Wash
5.28,99.9,73.9,1461.1,Sand_Wash
5.22,114.8,65.6,1451.0,Sand_Wash
3.73,103.1,76.1,1416.8,Sand_Wash
4.68,105.1,72.3,1477.3,Sand_Wash
3.61,106.5,76.4,1428.1,Sand_Wash
3.66,106.2,66.3,1395.5,Sand_Wash
5.2,105.4,77.7,1460.6,Sand_Wash
4.89,95.1,68.1,1399.7,Sand_Wash
5.32,98.5,65.4,1431.7,Sand_Wash
4.03,99.2,71.4,1388.9,Sand_Wash
3.62,102.4,73.7,1435.5,Sand_Wash
4.35,106.3,66.9,1473.6,Sand_Wash
3.61,108.5,76.9,1460.4,Sand_Wash
3.87,100.9,73.6,1388.4,Sand_Wash
5.12,109.4,73.9,1390.0,Sand_Wash
4.94,108.6,75.8,1384.2,Sand_Wash
3.55,102.5,62.8,1435.8,Sand_Wash
5.33,102.8,76.1,1380.0,Sand_Wash
3.84,95.6,66.2,1470.8,Sand_Wash
3.69,107.1,68.6,1473.8,Sand_Wash
3.75,99.2,60.6,1423.4,Sand_Wash
4.06,112.4,71.5,1441.4,Sand_Wash
4.56,96.8,68.5,1480.0,Sand_Wash
5.17,112.9,75.6,1390.3,Sand_Wash
3.95,95.1,65.8,1390.9,Sand_Wash
4.45,108.5,76.6,1454.9,Sand_Wash
5.38,96.1,60.2,1446.1,Sand_Wash
4.08,100.1,66.3,1407.0,Sand_Wash
4.52,103.8,69.7,1447.3,Sand_Wash
4.27,100.0,63.2,1414.9,Sand_Wash
4.98,110.1,72.7,1403.4,Sand_Wash
4.68,106.4,69.2,1435.0,Sand_Wash
4.48,106.3,73.6,1391.0,Sand_Wash
5.0,97.7,61.3,1477.6,Sand_Wash
5.41,96.2,68.4,1398.6,Sand_Wash
4.47,111.6,78.1,1443.4,Sand_Wash
4.21,107.1,65.9,1471.0,Sand_Wash
5.24,106.2,66.2,1409.3,Sand_Wash
3.57,111.3,68.6,1412.5,Sand_Wash
4.44,111.4,62.4,1465.8,Sand_Wash
5.3,113.9,67.6,1401.7,Sand_Wash
4.25,101.7,63.3,1440.7,Sand_Wash
4.45,112.3,60.6,1444.4,Sand_Wash
5.03,110.2,76.8,1452.9,Sand_Wash
5.36,101.7,69.6,1381.4,Sand_Wash
3.51,99.8,61.9,1406.0,Sand_Wash
3.85,95.6,77.3,1380.8,Sand_Wash
4.97,98.0,77.3,1469.3,Sand_Wash
4.81,108.4,60.1,1478.5,Sand_Wash
5.26,112.9,72.5,1414.5,Sand_Wash
5.29,100.8,70.7,1390.0,Sand_Wash
5.34,97.8,64.3,1435.8,Sand_Wash
5.03,107.4,64.4,1380.1,Sand_Wash
5.01,114.7,75.4,1426.0,Sand_Wash
5.31,103.2,70.0,1427.7,Sand_Wash
4.4,110.5,70.0,1411.7,Sand_Wash
4.02,95.8,71.1,1403.0,Sand_Wash
3.8,108.1,72.9,1455.2,Sand_Wash
4.51,112.9,77.8,1460.7,Sand_Wash
4.77,101.1,78.7,1407.4,Sand_Wash
3.91,103.8,61.1,1477.8,Sand_Wash
4.68,106.1,72.5,1429.7,Sand_Wash
3.56,107.2,73.6,1421.7,Sand_Wash
5.01,99.5,64.2,1396.1,Sand_Wash
4.24,111.9,75.7,1418.3,Sand_Wash
4.68,109.4,64.6,1396.8,Sand_Wash
5.44,107.4,78.6,1413.8,Sand_Wash
4.91,99.5,65.0,1431.2,Sand_Wash
4.14,98.4,65.0,1383.6,Sand_Wash
4.91,104.8,61.8,1397.2,Sand_Wash
3.71,107.3,61.8,1455.4,Sand_Wash
3.54,100.0,76.9,1451.9,Sand_Wash
3.65,111.4,69.4,1464.7,Sand_Wash
4.7,108.6,78.9,1403.2,Sand_Wash
4.75,104.2,60.7,1381.4,Sand_Wash
3.74,108.0,70.8,1435.3,Sand_Wash
3.56,104.4,77.6,1419.8,Sand_Wash
4.75,110.6,74.9,1431.9,Sand_Wash
5.22,102.8,76.9,1404.0,Sand_Wash
4.06,96.1,75.1,1421.7,Sand_Wash
3.96,99.6,77.1,1463.4,Sand_Wash
4.61,107.3,69.0,1419.2,Sand_Wash
5.33,97.5,68.0,1414.5,Sand_Wash
4.5,104.2,69.9,1394.0,Sand_Wash
4.53,99.8,63.5,1386.5,Sand_Wash
5.03,103.5,71.9,1452.8,Sand_Wash
4.86,104.4,67.4,1417.6,Sand_Wash
4.78,104.9,76.1,1467.5,Sand_Wash
3.84,97.7,72.0,1410.1,Sand_Wash
3.54,112.8,64.3,1472.9,Sand_Wash
4.93,110.3,63.8,1403.4,Sand_Wash
4.54,98.4,65.8,1412.1,Sand_Wash
3.82,99.1,75.0,1396.7,Sand_Wash
3.56,107.6,78.5,1413.1,Sand_Wash
3.74,106.4,77.2,1458.4,Sand_Wash
4.75,101.3,70.3,1389.1,Sand_Wash
4.86,109.5,78.3,1406.0,Sand_Wash
3.54,105.9,73.4,1459.0,Sand_Wash
3.89,100.2,69.7,1413.1,Sand_Wash
5.22,104.5,75.2,1438.1,Sand_Wash
5.05,101.7,75.8,1407.5,Sand_Wash
4.59,99.3,69.0,1411.8,Sand_Wash
4.03,114.3,63.0,1458.7,Sand_Wash
5.47,95.4,73.3,1405.3,Sand_Wash
3.58,103.1,77.8,1381.2,Sand_Wash
4.68,105.0,76.6,1388.4,Sand_Wash
4.86,108.6,72.7,1474.2,Sand_Wash
5.15,95.8,69.0,1419.8,Sand_Wash
4.12,104.0,67.3,1423.2,Sand_Wash
5.46,96.8,77.5,1428.0,Sand_Wash
4.75,111.6,66.8,1423.0,Sand_Wash
4.32,102.5,77.6,1462.9,Sand_Wash
3.72,97.2,68.1,1389.9,Sand_Wash
4.74,97.9,69.9,1380.7,Sand_Wash
4.13,108.5,69.2,1477.8,Sand_Wash
5.25,102.2,60.9,1464.6,Sand_Wash
5.32,111.4,62.4,1479.8,Sand_Wash
4.02,109.5,77.3,1403.6,Sand_Wash
5.32,101.2,78.6,1408.1,Sand_Wash
5.41,96.1,73.5,1433.2,Sand_Wash
4.46,99.5,73.4,1399.1,Sand_Wash
4.61,100.1,78.2,1382.9,Sand_Wash
3.9,99.8,67.9,1403.3,Sand_Wash
4.48,112.4,73.5,1438.0,Sand_Wash
3.68,108.9,63.2,1458.6,Sand_Wash
4.0,103.3,66.7,1465.9,Sand_Wash
3.75,106.3,62.7,1450.5,Sand_Wash
5.31,103.7,69.3,1472.7,Sand_Wash
4.54,104.8,71.0,1448.9,Sand_Wash
3.71,111.4,68.3,1387.2,Sand_Wash
5.07,102.5,61.9,1443.4,Sand_Wash
5.26,112.8,78.2,1466.8,Sand_Wash
3.5,102.6,75.6,1416.6,Sand_Wash
4.7,107.1,66.9,1470.4,Sand_Wash
4.51,104.3,79.0,1429.4,Sand_Wash
3.86,105.3,75.5,1457.7,Sand_Wash
5.08,109.2,64.8,1466.2,Sand_Wash
5.29,98.9,62.5,1477.6,Sand_Wash
5.24,112.9,76.8,1434.2,Sand_Wash
4.79,105.9,61.0,1454.6,Sand_Wash
4.51,108.0,69.6,1429.2,Sand_Wash
3.84,100.6,63.0,1399.6,Sand_Wash
5.45,98.1,65.1,1439.1,Sand_Wash
4.72,98.1,75.1,1458.5,Sand_Wash
3.97,100.8,77.8,1462.6,Sand_Wash
4.9,96.6,67.9,1435.9,Sand_Wash
3.87,104.0,71.4,1412.7,Sand_Wash
5.06,111.8,66.1,1463.9,Sand_Wash
3.71,111.8,62.9,1388.3,Sand_Wash
4.78,104.4,77.2,1416.3,Sand_Wash
4.07,105.0,68.7,1414.4,Sand_Wash
4.89,110.2,76.2,1477.3,Sand_Wash
4.03,109.3,67.5,1447.7,Sand_Wash
4.45,114.9,73.8,1475.2,Sand_Wash
5.17,113.1,75.5,1425.9,Sand_Wash
4.0,102.4,60.4,1432.4,Sand_Wash
4.51,105.5,78.5,1471.1,Sand_Wash
3.82,102.4,68.1,1416.1,Sand_Wash
5.1,105.5,70.9,1465.3,Sand_Wash
5.11,97.6,73.6,1423.5,Sand_Wash
4.09,96.0,69.3,1415.5,Sand_Wash
4.0,108.9,74.6,1404.5,Sand_Wash
3.6,112.0,60.2,1473.7,Sand_Wash
4.76,101.4,64.7,1380.9,Sand_Wash
3.97,97.8,71.6,1396.7,Sand_Wash
4.56,106.8,65.7,1383.5,Sand_Wash
3.57,95.5,74.0,1411.8,Sand_Wash
5.09,103.6,68.6,1431.3,Sand_Wash
4.93,100.5,62.3,1435.6,Sand_Wash
4.15,103.8,72.3,1429.4,Sand_Wash
4.74,105.9,74.1,1450.6,Sand_Wash
4.57,108.6,76.6,1423.2,Sand_Wash
4.33,110.3,71.1,1387.1,Sand_Wash
5.28,95.6,74.2,1455.9,Sand_Wash
5.41,96.1,71.3,1422.8,Sand_Wash
4.16,96.8,70.7,1427.9,Sand_Wash
3.71,107.2,74.0,1456.7,Sand_Wash
5.31,103.2,78.1,1466.5,Sand_Wash
4.09,98.2,68.3,1420.2,Sand_Wash
4.65,106.7,74.2,1431.0,Sand_Wash
3.71,112.2,65.9,1477.1,Sand_Wash
3.74,114.2,61.7,1403.1,Sand_Wash
3.59,109.1,76.2,1423.4,Sand_Wash
5.36,106.8,72.0,1464.5,Sand_Wash
4.09,102.1,77.2,1470.1,Sand_Wash
5.45,113.0,62.4,1462.4,Sand_Wash
4.32,114.8,69.0,1435.4,Sand_Wash
4.56,101.4,61.4,1469.6,Sand_Wash
5.11,97.8,74.8,1442.6,Sand_Wash
4.32,100.1,76.3,1450.0,Sand_Wash
4.6,107.2,61.7,1427.4,Sand_Wash
3.89,99.2,72.6,1471.1,Sand_Wash
4.31,99.2,72.3,1467.1,Sand_Wash
5.0,112.4,70.2,1455.2,Sand_Wash
3.78,102.0,67.4,1431.1,Sand_Wash
5.36,112.5,62.6,1397.3,Sand_Wash
4.22,100.8,71.7,1470.3,Sand_Wash
5.42,108.1,75.9,1432.5,Sand_Wash
3.92,105.5,70.5,1454.2,Sand_Wash
3.94,102.4,66.9,1475.9,Sand_Wash
4.39,110.1,74.3,1406.6,Sand_Wash
4.64,112.9,69.0,1474.5,Sand_Wash
3.93,96.5,76.9,1464.8,Sand_Wash
5.49,108.6,77.8,1462.7,Sand_Wash
5.19,106.4,67.3,1473.5,Sand_Wash
4.36,105.8,68.5,1436.5,Sand_Wash
4.44,96.0,76.8,1424.4,Sand_Wash
4.68,97.8,60.1,1404.5,Sand_Wash
4.91,97.0,77.3,1401.5,Sand_Wash
3.91,98.6,60.3,1457.2,Sand_Wash
5.25,107.3,63.6,1408.5,Sand_Wash
4.45,114.1,64.7,1453.2,Sand_Wash
4.38,101.0,68.7,1387.1,Sand_Wash
5.1,99.9,73.8,1386.8,Sand_Wash
5.41,98.9,76.8,1460.9,Sand_Wash
5.44,104.6,73.8,1417.1,Sand_Wash
3.87,103.9,63.1,1478.2,Sand_Wash
3.69,106.8,71.9,1433.8,Sand_Wash
4.82,97.3,70.5,1408.7,Sand_Wash
5.38,110.2,78.5,1383.8,Sand_Wash
4.07,98.9,60.2,1404.2,Sand_Wash
4.86,99.6,69.7,1468.8,Sand_Wash
4.89,102.9,67.1,1425.6,Sand_Wash
3.85,107.7,66.9,1465.2,Sand_Wash
5.01,107.2,66.9,1401.0,Sand_Wash
5.05,104.7,64.3,1399.5,Sand_Wash
3.83,110.5,64.4,1432.7,Sand_Wash
4.4,106.6,76.7,1466.8,Sand_Wash
4.4,95.3,68.1,1440.6,Sand_Wash
4.62,108.0,62.9,1444.7,Sand_Wash
3.87,110.0,66.4,1451.0,Sand_Wash
3.6,103.2,73.4,1402.7,Sand_Wash
5.09,107.6,71.2,1415.4,Sand_Wash
4.46,106.9,69.0,1449.8,Sand_Wash
4.37,99.0,64.1,1380.6,Sand_Wash
4.1,110.0,75.1,1400.2,Sand_Wash
5.42,105.0,77.4,1450.7,Sand_Wash
4.94,96.7,64.2,1380.9,Sand_Wash
4.93,101.9,74.9,1413.9,Sand_Wash
5.14,97.6,63.3,1414.1,Sand_Wash
4.32,102.0,74.5,1389.7,Sand_Wash
4.2,111.7,61.3,1474.2,Sand_Wash
5.47,96.8,65.5,1417.2,Sand_Wash
5.05,106.9,72.2,1455.8,Sand_Wash
3.74,111.7,73.4,1437.7,Sand_Wash
5.28,109.0,63.8,1423.0,Sand_Wash
4.49,96.1,78.1,1392.9,Sand_Wash
4.89,105.1,60.5,1472.5,Sand_Wash
5.2,105.5,64.3,1392.2,Sand_Wash
4.23,100.1,69.6,1476.6,Sand_Wash
4.65,112.8,72.4,1427.5,Sand_Wash
5.21,104.4,76.5,1409.2,Sand_Wash
3.76,112.1,71.2,1468.9,Sand_Wash
5.38,96.1,69.5,1417.5,Sand_Wash
4.75,110.9,65.3,1435.7,Sand_Wash
4.92,97.7,75.5,1440.6,Sand_Wash
5.4,101.8,62.1,1430.7,Sand_Wash
3.67,114.4,60.7,1455.4,Sand_Wash
4.55,102.4,61.3,1442.2,Sand_Wash
4.67,100.6,77.3,1410.4,Sand_Wash
4.4,105.9,61.9,1473.2,Sand_Wash
4.25,96.6,67.4,1440.0,Sand_Wash
4.53,108.9,61.1,1408.5,Sand_Wash
5.14,96.6,76.3,1389.2,Sand_Wash
5.17,102.2,71.6,1395.3,Sand_Wash
3.63,99.3,62.4,1411.2,Sand_Wash
4.53,106.8,75.0,1445.6,Sand_Wash
4.72,103.2,69.0,1421.5,Sand_Wash
5.18,99.6,60.1,1445.1,Sand_Wash
3.9,112.8,76.3,1387.7,Sand_Wash
3.71,104.9,71.6,1407.5,Sand_Wash
4.93,106.9,66.2,1382.5,Sand_Wash
5.0,99.3,75.9,1422.0,Sand_Wash
4.65,112.5,76.4,1417.2,Sand_Wash
3.92,110.5,68.2,1399.2,Sand_Wash
5.31,99.0,60.5,1382.0,Sand_Wash
4.74,108.2,65.9,1412.0,Sand_Wash
4.18,108.6,61.1,1472.9,Sand_Wash
3.95,115.0,63.3,1457.2,Sand_Wash
3.95,96.6,76.6,1465.9,Sand_Wash
4.31,109.0,70.6,1465.3,Sand_Wash
4.13,105.5,69.2,1415.4,Sand_Wash
5.28,98.3,62.8,1437.7,Sand_Wash
4.81,98.9,67.4,1474.7,Sand_Wash
3.99,108.4,74.1,1424.8,Sand_Wash
5.38,109.7,68.7,1436.9,Sand_Wash
4.89,106.8,76.7,1415.7,Sand_Wash
4.1,99.3,60.7,1384.3,Sand_Wash
5.24,108.6,72.6,1441.5,Sand_Wash
5.2,104.6,76.5,1415.9,Sand_Wash
5.35,109.0,64.9,1436.4,Sand_Wash
4.57,97.8,71.2,1411.5,Sand_Wash
3.6,114.0,72.2,1467.7,Sand_Wash
4.85,102.1,69.7,1447.6,Sand_Wash
5.42,100.1,76.6,1472.4,Sand_Wash
4.84,113.6,67.6,1475.3,Sand_Wash
4.91,95.8,77.2,1428.4,Sand_Wash
4.42,106.3,62.8,1426.9,Sand_Wash
5.16,95.3,65.2,1380.2,Sand_Wash
4.33,109.6,75.2,1474.5,Sand_Wash
4.72,100.1,77.6,1457.5,Sand_Wash
4.65,108.9,77.6,1451.2,Sand_Wash
4.24,109.3,60.8,1418.6,Sand_Wash
4.31,98.3,60.4,1393.3,Sand_Wash
4.81,111.0,78.8,1414.6,Sand_Wash
4.7,113.7,63.2,1451.8,Sand_Wash
5.01,96.8,76.4,1461.3,Sand_Wash
3.57,96.8,60.9,1413.5,Sand_Wash
4.52,105.6,65.1,1471.2,Sand_Wash
4.24,95.9,65.7,1433.1,Sand_Wash
4.32,100.5,62.5,1461.9,Sand_Wash
5.49,101.6,67.3,1441.8,Sand_Wash
4.94,102.8,77.2,1436.0,Sand_Wash
4.4,107.9,78.1,1459.5,Sand_Wash
3.58,101.6,68.9,1411.5,Sand_Wash
4.9,111.5,73.9,1478.9,Sand_Wash
4.05,112.5,74.6,1416.2,Sand_Wash
4.97,97.1,75.0,1433.2,Sand_Wash
4.08,108.1,72.2,1400.9,Sand_Wash
3.56,103.7,70.8,1467.7,Sand_Wash
5.36,105.6,74.3,1423.9,Sand_Wash
4.99,99.1,67.1,1443.4,Sand_Wash
3.54,109.4,75.9,1419.9,Sand_Wash
4.4,112.0,74.7,1408.8,Sand_Wash
4.15,108.6,70.7,1396.2,Sand_Wash
4.12,113.0,73.1,1478.6,Sand_Wash
5.03,113.8,64.1,1457.1,Sand_Wash
3.54,108.4,68.9,1414.7,Sand_Wash
5.22,112.1,60.4,1441.0,Sand_Wash
4.24,103.3,75.8,1411.0,Sand_Wash
5.39,98.6,72.6,1447.2,Sand_Wash
4.0,101.5,75.9,1456.2,Sand_Wash
4.16,105.7,61.2,1400.9,Sand_Wash
4.47,96.7,76.0,1451.8,Sand_Wash
5.39,108.9,77.9,1435.5,Sand_Wash
4.7,114.5,72.2,1383.1,Sand_Wash
4.95,113.1,75.1,1438.4,Sand_Wash
4.84,114.8,61.7,1446.7,Sand_Wash
4.07,107.8,71.5,1395.3,Sand_Wash
3.91,107.4,62.4,1406.5,Sand_Wash
5.17,101.5,69.3,1474.1,Sand_Wash
3.95,102.8,71.5,1455.5,Sand_Wash
5.3,113.3,74.8,1402.8,Sand_Wash
3.55,102.7,62.7,1451.0,Sand_Wash
4.82,95.9,75.9,1404.9,Sand_Wash
4.36,108.4,68.2,1424.1,Sand_Wash
3.63,103.0,74.5,1471.5,Sand_Wash
4.33,103.5,73.3,1474.3,Sand_Wash
4.03,103.8,75.1,1441.0,Sand_Wash
3.72,107.6,63.5,1431.0,Sand_Wash
4.56,112.5,68.8,1407.9,Sand_Wash
3.96,112.5,63.2,1422.6,Sand_Wash
3.87,110.5,69.0,1415.1,Sand_Wash
4.22,112.0,70.5,1451.8,Sand_Wash
5.29,113.0,66.2,1475.2,Sand_Wash
3.55,102.5,77.0,1407.5,Sand_Wash
4.05,101.1,71.6,1423.8,Sand_Wash
4.95,112.9,72.8,1400.4,Sand_Wash
5.37,100.3,62.8,1389.0,Sand_Wash
4.63,97.3,62.6,1410.0,Sand_Wash
4.06,107.1,75.5,1456.1,Sand_Wash
4.02,99.9,78.4,1380.8,Sand_Wash
5.26,99.0,78.0,1414.2,Sand_Wash
4.38,109.1,71.2,1411.8,Sand_Wash
4.61,109.6,60.8,1381.1,Sand_Wash
4.42,97.6,72.6,1401.4,Sand_Wash
4.37,99.0,70.4,1391.6,Sand_Wash
3.55,96.0,78.1,1394.2,Sand_Wash
4.92,96.4,62.1,1430.9,Sand_Wash
4.43,114.0,78.0,1458.0,Sand_Wash
4.7,104.1,66.8,1474.7,Sand_Wash
4.71,106.6,64.4,1384.7,Sand_Wash
5.39,101.3,68.4,1391.5,Sand_Wash
5.17,95.6,75.8,1394.0,Sand_Wash
5.27,109.6,63.1,1436.6,Sand_Wash
4.13,98.6,76.3,1420.4,Sand_Wash
4.3,98.4,67.3,1467.2,Sand_Wash
4.23,114.0,78.0,1394.5,Sand_Wash
3.85,112.3,67.5,1380.4,Sand_Wash
4.05,107.0,75.2,1393.3,Sand_Wash
3.72,113.4,74.3,1439.0,Sand_Wash
5.04,103.6,74.4,1417.2,Sand_Wash
3.99,109.6,68.0,1478.1,Sand_Wash
4.2,113.4,77.7,1404.2,Sand_Wash
5.1,103.7,77.4,1425.0,Sand_Wash
4.99,104.3,64.3,1399.9,Sand_Wash
4.35,110.1,71.5,1448.9,Sand_Wash
4.06,104.6,60.8,1461.8,Sand_Wash
5.48,103.1,60.2,1397.0,Sand_Wash
4.81,107.2,75.0,1405.4,Sand_Wash
5.03,108.8,66.1,1434.5,Sand_Wash
3.79,104.1,76.7,1422.1,Sand_Wash
5.18,106.8,63.6,1438.1,Sand_Wash
4.51,103.0,62.3,1421.7,Sand_Wash
3.65,97.0,67.9,1410.5,Sand_Wash
5.35,102.5,74.4,1433.0,Sand_Wash
4.91,100.2,77.9,1433.0,Sand_Wash
5.16,102.3,61.9,1447.4,Sand_Wash
3.52,104.5,63.7,1442.7,Sand_Wash
5.46,104.3,75.5,1430.8,Sand_Wash
4.49,113.6,76.9,1458.6,Sand_Wash
4.09,105.9,64.3,1424.4,Sand_Wash
4.47,111.6,77.0,1421.5,Sand_Wash
3.54,112.2,63.3,1442.2,Sand_Wash
3.55,103.0,78.7,1390.1,Sand_Wash
4.35,101.1,77.2,1466.9,Sand_Wash
3.98,96.6,71.9,1413.6,Sand_Wash
4.84,95.6,62.5,1448.6,Sand_Wash
3.92,112.2,61.1,1401.5,Sand_Wash
5.5,103.7,73.4,1398.3,Sand_Wash
4.72,109.5,66.0,1462.9,Sand_Wash
4.71,102.8,70.6,1437.7,Sand_Wash
3.83,103.1,66.5,1420.1,Sand_Wash
5.02,104.7,77.9,1409.4,Sand_Wash
4.33,110.7,70.4,1434.7,Sand_Wash
3.61,103.0,65.1,1479.9,Sand_Wash
4.12,112.7,72.8,1414.1,Sand_Wash
4.59,111.8,76.8,1396.0,Sand_Wash
4.18,101.7,60.8,1439.8,Sand_Wash
5.21,102.6,74.1,1442.8,Sand_Wash
4.25,97.8,73.5,1465.5,Sand_Wash
4.87,95.4,64.1,1386.9,Sand_Wash
4.64,110.1,62.1,1463.8,Sand_Wash
4.61,108.8,78.5,1388.4,Sand_Wash
5.3,97.5,67.5,1465.1,Sand_Wash
5.31,105.1,71.3,1450.8,Sand_Wash
5.17,97.4,75.4,1428.1,Sand_Wash
4.4,103.5,69.7,1474.5,Sand_Wash
4.6,114.1,63.4,1452.4,Sand_Wash
5.12,108.6,71.5,1436.5,Sand_Wash
5.22,111.4,62.3,1464.9,Sand_Wash
4.33,100.1,76.5,1423.2,Sand_Wash
5.12,100.3,60.1,1429.5,Sand_Wash
3.7,110.1,65.2,1424.4,Sand_Wash
3.67,100.7,74.8,1395.2,Sand_Wash
4.79,113.3,72.9,1461.1,Sand_Wash
3.72,100.0,77.0,1451.5,Sand_Wash
4.78,108.3,67.9,1384.5,Sand_Wash
5.07,108.6,69.0,1470.0,Sand_Wash
4.17,100.9,76.6,1459.7,Sand_Wash
4.53,97.6,64.1,1445.6,Sand_Wash
4.27,111.7,78.0,1460.6,Sand_Wash
4.26,110.8,66.7,1396.7,Sand_Wash
3.57,102.7,77.2,1403.9,Sand_Wash
3.91,114.4,60.5,1458.6,Sand_Wash
4.14,95.7,77.4,1394.0,Sand_Wash
4.6,100.5,61.2,1385.0,Sand_Wash
3.73,96.4,74.5,1428.6,Sand_Wash
4.19,103.4,77.6,1471.1,Sand_Wash
4.93,112.7,66.1,1418.1,Sand_Wash
4.73,107.5,69.2,1420.1,Sand_Wash
5.47,111.4,68.3,1452.7,Sand_Wash
4.04,97.0,66.7,1420.3,Sand_Wash
3.53,111.3,66.8,1438.0,Sand_Wash
3.65,98.5,76.9,1440.9,Sand_Wash
5.4,115.0,67.1,1409.9,Sand_Wash
5.22,115.0,72.0,1459.5,Sand_Wash
5.06,102.1,70.9,1463.3,Sand_Wash
4.88,95.4,66.4,1394.4,Sand_Wash
3.97,113.1,60.7,1402.0,Sand_Wash
4.12,107.3,70.1,1401.8,Sand_Wash
3.83,99.7,69.5,1407.1,Sand_Wash
5.4,104.3,61.1,1452.9,Sand_Wash
4.16,108.1,65.3,1437.1,Sand_Wash
5.04,113.6,65.0,1413.5,Sand_Wash
4.43,113.5,77.1,1389.0,Sand_Wash
3.76,104.9,62.0,1414.6,Sand_Wash
3.8,107.7,78.0,1479.7,Sand_Wash
4.25,107.0,76.3,1391.7,Sand_Wash
4.88,103.2,63.9,1420.3,Sand_Wash
3.65,108.9,64.8,1411.1,Sand_Wash
3.74,112.3,69.4,1437.2,Sand_Wash
4.64,103.2,63.7,1454.5,Sand_Wash
3.75,97.1,73.5,1400.9,Sand_Wash
4.11,104.5,68.5,1450.9,Sand_Wash
4.75,107.9,73.6,1409.3,Sand_Wash
4.14,103.8,65.8,1478.5,Sand_Wash
5.13,98.3,60.1,1384.3,Sand_Wash
3.99,97.3,70.1,1465.8,Sand_Wash
4.97,99.3,67.6,1430.8,Sand_Wash
5.12,111.8,77.3,1430.9,Sand_Wash
4.89,97.2,70.7,1404.9,Sand_Wash
4.36,107.7,64.9,1385.2,Sand_Wash
3.52,95.4,60.2,1391.0,Sand_Wash
3.98,99.4,78.7,1410.6,Sand_Wash
3.75,105.9,76.3,1447.8,Sand_Wash
4.09,106.2,73.6,1452.8,Sand_Wash
4.83,112.4,76.5,1437.9,Sand_Wash
4.36,107.8,75.5,1380.6,Sand_Wash
5.48,98.7,68.9,1467.2,Sand_Wash
3.95,104.5,62.5,1419.5,Sand_Wash
